"","hsa01521","hsa01522","hsa01523","hsa01524","hsa03013","hsa03015","hsa03018","hsa03440","hsa03460","hsa04010","hsa04012","hsa04014","hsa04015","hsa04020","hsa04022","hsa04024","hsa04060","hsa04062","hsa04064","hsa04066","hsa04068","hsa04071","hsa04072","hsa04080","hsa04110","hsa04114","hsa04115","hsa04122","hsa04130","hsa04136","hsa04137","hsa04140","hsa04141","hsa04150","hsa04151","hsa04152","hsa04210","hsa04211","hsa04213","hsa04217","hsa04218","hsa04261","hsa04270","hsa04310","hsa04330","hsa04340","hsa04350","hsa04360","hsa04370","hsa04371","hsa04380","hsa04390","hsa04392","hsa04510","hsa04512","hsa04514","hsa04520","hsa04530","hsa04540","hsa04550","hsa04610","hsa04611","hsa04612","hsa04614","hsa04620","hsa04621","hsa04622","hsa04623","hsa04625","hsa04630","hsa04650","hsa04657","hsa04658","hsa04659","hsa04660","hsa04662","hsa04664","hsa04666","hsa04668","hsa04670","hsa04672","hsa04710","hsa04713","hsa04714","hsa04720","hsa04722","hsa04723","hsa04724","hsa04725","hsa04726","hsa04727","hsa04728","hsa04730","hsa04740","hsa04742","hsa04744","hsa04750","hsa04810","hsa04910","hsa04911","hsa04912","hsa04913","hsa04914","hsa04915","hsa04916","hsa04917","hsa04918","hsa04919","hsa04920","hsa04921","hsa04922","hsa04923","hsa04924","hsa04925","hsa04926","hsa04927","hsa04928","hsa04930","hsa04931","hsa04932","hsa04933","hsa04934","hsa04940","hsa04950","hsa04960","hsa04961","hsa04962","hsa04970","hsa04971","hsa04972","hsa04973","hsa04976","hsa04979","hsa05010","hsa05012","hsa05014","hsa05016","hsa05020","hsa05030","hsa05031","hsa05032","hsa05034","hsa05100","hsa05110","hsa05120","hsa05130","hsa05131","hsa05132","hsa05133","hsa05134","hsa05140","hsa05142","hsa05143","hsa05144","hsa05145","hsa05146","hsa05150","hsa05152","hsa05160","hsa05161","hsa05162","hsa05163","hsa05164","hsa05165","hsa05166","hsa05167","hsa05168","hsa05169","hsa05200","hsa05203","hsa05205","hsa05206","hsa05210","hsa05211","hsa05212","hsa05213","hsa05214","hsa05215","hsa05216","hsa05217","hsa05218","hsa05219","hsa05220","hsa05221","hsa05222","hsa05223","hsa05224","hsa05225","hsa05226","hsa05230","hsa05231","hsa05310","hsa05320","hsa05321","hsa05322","hsa05323","hsa05330","hsa05332","hsa05412","hsa05414","hsa05416","hsa05418","hsa04150v1","hsa04150v2"
"LIPA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0388637676610042,NA,NA,2.92778171330976,NA,NA,2.89451855176071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81740594466182,NA,NA,NA,NA,NA,NA,NA,NA,3.18676895974153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28712835536242,NA,NA,-1.79496183955135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.17715250648178,NA,NA,NA,NA,NA,NA,NA,NA,2.39846070726935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BNIP3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34552549939875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52212494800284,1.52788137106663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.12200688720182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.17955420058631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.928195948219459,NA,-1.96970380724421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CDC25B",NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.53009531161976,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15468984413175,NA,-2.24573085729662,NA,NA,NA,NA,NA,NA,2.33823287517375,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1968847478517,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93339155489828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.860998253716491,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35413800457599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.00801528047531,NA,NA,NA,NA,NA,NA,NA,0.0994640313789079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2481979470671,1.48933610693314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.252896682625331,NA,NA,NA,NA,NA,-1.66344431148192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ATMIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.740254259946704,-1.41250761976339,NA,-0.818990496640995,NA,NA,NA,1.90388846770492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.29215216138769,NA,-1.53607457115062,NA,NA,NA,NA,NA,NA,NA,NA,-1.11728206585217,-0.889676833324531,NA,NA,NA,NA,NA,NA,NA,NA,-0.329910028079053,NA,NA,NA,NA,NA,NA,NA,NA,-0.284238436592065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66393262298246,NA,NA,NA,NA,NA,NA,-0.239447719034714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03600474095168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12641178914404,NA,1.84227074665131,1.37354939006374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42106674646178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.72910811861073,NA,NA,NA,-0.470226009100487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOMM34",3.18295667115573,NA,NA,-1.92663190997353,NA,NA,NA,NA,NA,-0.413353341399331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.22924702899586,NA,NA,NA,NA,NA,-1.91711019833864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36854212259378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79841296199777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.69511976931564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.60290666271195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.60003656604276,NA,NA,-1.00524825816146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.83634280053273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89305744270897,NA
"MPZL1",-1.3246450641824,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10035200580744,-1.73668006056987,NA,NA,NA,NA,NA,NA,-1.01467965852344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.39836112062446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.70072606720046,NA,NA,NA,NA,NA,NA,NA,NA,-1.81704754593518,NA,NA,NA,NA,NA,NA,-0.909086060787895,-0.674105641589061,-1.1511416254267,NA,NA,NA,-0.8179046541339,NA,-1.44327834730886,-1.19375952076707,NA,-1.00578025409948,1.75921302922014,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5475365292523,NA,NA,NA,NA,NA,NA,NA,NA,2.42671273690292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19469945919697,NA,NA,NA,NA,NA,NA,NA,1.86533984541322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.08624010388498,NA,NA,NA,NA,NA,NA,NA,NA,-0.960627412089527,NA,NA,NA,NA,3.80223293186557,NA,NA,-1.89901308262653,-2.88582473123232,NA,-2.35098522598699,-1.30958093097908,NA,-2.32294869700677,NA,NA,-2.00687598612571,4.25689947327002,NA,NA,-1.58745501739359,NA,NA,2.4773456325552,NA,-1.85966357858462,NA,NA,NA,NA,NA,NA,NA,-0.0760653558340218,NA,NA,NA,NA,-1.17314571776547,-1.63941076912576,-1.29698008935065,1.12621062399221,-1.41711290155984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.01608620293993,-1.00619696415474,NA
"IL13RA1",-3.10980485274539,NA,NA,NA,NA,NA,NA,NA,NA,-3.0353870516982,2.5773047518858,-4.68598262397001,NA,-2.03333095181392,-3.36035547765022,NA,NA,5.32166304314303,-2.69303530774699,NA,1.66900852426327,-1.47289386761332,-3.62868751062464,NA,NA,NA,NA,NA,-0.822950536386105,NA,NA,NA,NA,2.72606191709425,NA,-2.68416216629648,-1.09110173064766,NA,-1.63909794639787,-2.96282780889195,-1.72952301055802,NA,-2.44929162570315,1.73944359145307,NA,NA,NA,NA,NA,-2.92868368682421,-2.68100732980127,-1.67863536845011,NA,NA,NA,NA,NA,NA,-2.07145486894731,-3.017594459724,NA,NA,NA,NA,1.59461136754484,NA,-0.892536678267146,-1.00973886677044,-3.24114231191929,NA,2.96945679907205,NA,-1.8001778025549,1.82352721620234,-3.10773809880934,-2.73745670014605,NA,NA,NA,NA,NA,1.42259721366671,NA,NA,NA,NA,NA,NA,-2.38932560624561,NA,NA,NA,NA,NA,NA,NA,-2.02688626626875,5.48378844180464,NA,NA,-2.99004052704552,NA,NA,NA,-1.53666418591905,NA,NA,NA,2.00901651581697,NA,NA,0.0881977860548732,NA,NA,-1.78368121197562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01529818841267,NA,1.18518284330667,NA,NA,NA,NA,NA,NA,-2.19012838483752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.88358803048976,-2.76514929080894,-3.19747610908134,NA,-1.70751578137594,-3.32492649320767,-0.00286435052218656,-0.934136159629345,NA,-1.85717763037458,4.79956110740539,NA,NA,NA,-3.57344455110863,1.31757316761636,NA,-1.08187776915222,-1.4322405620092,-1.90736261723969,NA,NA,-1.34852977472395,NA,0.0088313931464249,-3.24487476921816,NA,-2.80743553923398,-2.67998008177508,-2.27298741819268,-2.44629001321391,-2.65069235098811,NA,NA,NA,-1.08761328601267,NA,NA,NA,NA,NA,NA,NA,-2.70524386193512,-1.21394928669955,NA
"PSRC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.35887316348202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.961522791253701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38754918142688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1692515148371,NA,-1.41471333112801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.38535386208255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.423829803109045,NA,NA,-3.74634313780823,NA,NA,NA,NA,-0.119784652783498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UBE2A",NA,-1.55848036599303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.04425244269266,NA,NA,NA,NA,NA,NA,NA,-4.90888407037966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.00698058065009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.643683206180866,NA,NA,NA,-0.891845615810857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.01355814574576,1.82079823191195,NA,NA,NA,NA,NA,-1.61595063573437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.46572726635107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COASY",NA,NA,NA,-1.38806041036951,NA,NA,NA,NA,NA,-1.90013283196105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.06277254359999,4.42577668195023,3.11118538109053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16932548665278,NA,NA,NA,2.27663307276326,NA,NA,NA,NA,NA,NA,3.87858762440725,NA,NA,-1.54027025304607,0.941226883514625,NA,NA,NA,NA,NA,NA,0.842709929022589,NA,NA,-2.41297314605698,NA,NA,NA,NA,-1.03435561929845,NA,-0.994845644286656,NA,-3.71808606615015,NA,NA,NA,NA,3.79462684543717,NA,4.14004831861703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24190621120592,NA,NA,NA,-3.84207700662006,NA,NA,NA,NA,NA,NA,4.41199623088858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7341573873922,NA,NA,NA,NA,NA,NA,NA,NA,2.70304278164761,NA,NA,NA,NA,NA,-1.83047630913991,NA,NA,NA,1.95449871197389,NA,NA,NA,-0.35899478013189,NA,NA,NA,-0.991487258412974,-1.17111027907728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693291109417605,-1.99849414565445,1.77235055093269,NA,NA,NA,NA,NA,-1.4521858331205,NA,NA,NA,NA,4.01914635918203,NA,-1.86733642742766,3.15408779422977,3.33600167943375,NA,NA,NA,NA,NA,-2.88830042942248,NA,NA,3.59365542057306,2.82064947962736,3.21838212052977,3.80433930673591,4.03144062555663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LRRC41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.24773428594249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.77706327975609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYCBP2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.985117461139615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.429954664758208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.12943343252765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1592492724693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.88305167566979,NA,NA,-1.65617956123356,NA,NA,NA,NA,-0.868478772379498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00389997907368645,-0.449809811760054,NA,NA,NA,NA,-1.91487290957515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1415080207637,NA,NA,NA,NA,NA,NA,0.478466059015434,-0.21119199554179,NA,NA,NA,NA,NA,NA,NA,-1.72621477802374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33071091094743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RBM6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.778954447682868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02842657164621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883115722959756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13367274236021,NA,NA,1.41157993090654,NA,NA,NA,-1.98407764167403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.079674400886872,NA,NA
"PGM1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.0897460132409,NA,NA,NA,NA,-3.54552076053517,NA,NA,NA,NA,NA,NA,5.93402675032979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.38689810991426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.07959291366957,2.82087547301135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.50584734518663,NA,NA,-3.01704627837943,NA,NA,NA,3.00212488889314,NA,NA,3.52059999510755,2.04802431099281,NA,NA,NA,2.21275500952819,NA,3.94549067866887,NA,NA,NA,-0.975724552837637,1.47276793740091,NA,NA,NA,NA,NA,NA,-2.14884647090858,-2.78252179652782,1.10915688954202,NA,-2.06401451105656,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2372100695654,NA,NA,NA,4.48864304545702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4520560584847,NA,NA,3.96861106651167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5532440638179,NA,NA,-4.14332882520419,NA,NA,NA,NA,NA,NA,NA,NA,-0.593327607623739,NA,NA,NA,NA,NA,NA,1.34737399385493,NA,NA,NA
"MYO10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.60650230263317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.324220754078342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.378104304750746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.507324885269714,NA,NA,NA,-0.448347966165317,0.299191013993023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RSU1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78778005930051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.828691185736912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EGFR",4.02655744330934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0707380596172,NA,NA,NA,NA,NA,-0.391591831535433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.90839382763593,NA,NA,NA,NA,NA,2.50549708124667,NA,NA,NA,-0.859224786662217,NA,NA,NA,NA,NA,NA,2.96525790702863,NA,NA,NA,NA,NA,NA,2.02044253653033,NA,NA,NA,NA,NA,NA,0.895038198583692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48823299597637,-1.70702807323082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2193450033775,NA,NA,NA,NA,1.34966633769998,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59099983887936,NA,NA,NA,NA,NA,-1.56793695165267,NA,NA,NA,-1.90685481479887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.332785332925233,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.69748692321762,NA,-1.76987819015251,NA,NA,NA,0.801015433880005,NA,NA,NA,NA,NA,-2.89134898043814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9762141080381,NA,NA,NA,NA,3.0044797549537,NA,3.81937207525991,NA,NA,NA,NA,-1.87128188699333,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.06911734292129
