"","hsa01521","hsa01522","hsa01523","hsa01524","hsa03013","hsa03015","hsa03018","hsa03440","hsa03460","hsa04010","hsa04012","hsa04014","hsa04015","hsa04020","hsa04022","hsa04024","hsa04060","hsa04062","hsa04064","hsa04066","hsa04068","hsa04071","hsa04072","hsa04080","hsa04110","hsa04114","hsa04115","hsa04122","hsa04130","hsa04136","hsa04137","hsa04140","hsa04141","hsa04150","hsa04151","hsa04152","hsa04210","hsa04211","hsa04213","hsa04217","hsa04218","hsa04261","hsa04270","hsa04310","hsa04330","hsa04340","hsa04350","hsa04360","hsa04370","hsa04371","hsa04380","hsa04390","hsa04392","hsa04510","hsa04512","hsa04514","hsa04520","hsa04530","hsa04540","hsa04550","hsa04610","hsa04611","hsa04612","hsa04614","hsa04620","hsa04621","hsa04622","hsa04623","hsa04625","hsa04630","hsa04650","hsa04657","hsa04658","hsa04659","hsa04660","hsa04662","hsa04664","hsa04666","hsa04668","hsa04670","hsa04672","hsa04710","hsa04713","hsa04714","hsa04720","hsa04722","hsa04723","hsa04724","hsa04725","hsa04726","hsa04727","hsa04728","hsa04730","hsa04740","hsa04742","hsa04744","hsa04750","hsa04810","hsa04910","hsa04911","hsa04912","hsa04913","hsa04914","hsa04915","hsa04916","hsa04917","hsa04918","hsa04919","hsa04920","hsa04921","hsa04922","hsa04923","hsa04924","hsa04925","hsa04926","hsa04927","hsa04928","hsa04930","hsa04931","hsa04932","hsa04933","hsa04934","hsa04940","hsa04950","hsa04960","hsa04961","hsa04962","hsa04970","hsa04971","hsa04972","hsa04973","hsa04976","hsa04979","hsa05010","hsa05012","hsa05014","hsa05016","hsa05020","hsa05030","hsa05031","hsa05032","hsa05034","hsa05100","hsa05110","hsa05120","hsa05130","hsa05131","hsa05132","hsa05133","hsa05134","hsa05140","hsa05142","hsa05143","hsa05144","hsa05145","hsa05146","hsa05150","hsa05152","hsa05160","hsa05161","hsa05162","hsa05163","hsa05164","hsa05165","hsa05166","hsa05167","hsa05168","hsa05169","hsa05200","hsa05203","hsa05205","hsa05206","hsa05210","hsa05211","hsa05212","hsa05213","hsa05214","hsa05215","hsa05216","hsa05217","hsa05218","hsa05219","hsa05220","hsa05221","hsa05222","hsa05223","hsa05224","hsa05225","hsa05226","hsa05230","hsa05231","hsa05310","hsa05320","hsa05321","hsa05322","hsa05323","hsa05330","hsa05332","hsa05412","hsa05414","hsa05416","hsa05418","hsa04150v1","hsa04150v2"
"CRK",NA,NA,NA,2.20936444842583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.2874609887681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.32672776670189,NA,NA,NA,NA,NA,-0.828593402173456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.63638859976767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.38290859679079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.691628853388769,NA,NA,NA,NA,NA,-1.68959860372206,NA,NA,1.34234882944806,NA,NA,NA,NA,NA,NA,NA,NA,-1.52259390165709,NA,NA,NA,NA,NA,NA,NA,-2.09882179238396,NA,1.7876407832189,NA,NA,NA,NA,NA,NA,1.79851142861613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.285993202111452,NA
"CHERP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56739401157112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77139667616598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.32444106186037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78698613434705,NA,NA,NA,NA,NA,0.0481771598974518,NA,NA,NA,NA,NA,NA,NA,1.51432568136737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.680582176302098,NA,NA,NA,NA,NA,0.612459065276284,NA,NA,1.05411343310767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLK1",NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.72934190926843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.06936646387129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1793466599663,NA,NA,-1.00873529960293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18149608458006,NA,NA,NA,NA,NA,NA,NA,1.39637387478016,NA,NA,NA,NA,NA,1.48450953814444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.14346003544814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.69505812567973,NA,NA,NA
"TRIB1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.05456009599784,NA,NA,NA,NA,NA,-4.334314770062,NA,NA,NA,NA,NA,NA,NA,-1.51721348360726,NA,NA,-2.08410716643488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.72528444347217,NA,NA,NA,NA,NA,NA,NA,NA,-2.09691988738061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.23805667328824,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2886976223862,NA,NA,NA,NA,NA,1.66891336508166,NA,NA,2.64958479272327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.01189701395837,NA,NA,1.49685079224661,NA,NA,NA,NA,NA,NA,NA,1.80013331486256,NA,NA,NA,NA,NA,2.72508061784655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.217532935664257
"CDK4",-0.689787027058732,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.38990357879618,NA,NA,NA,NA,NA,NA,1.22921692960373,NA,NA,NA,0.495435863285774,-1.54827960438725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.587760023845601,NA,-0.36957870753349,-2.10245604093605,NA,NA,NA,NA,NA,NA,NA,NA,2.57001536683668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.217878981243868,NA,NA,NA,NA,NA,NA,NA,NA,0.332204368725954,NA,NA,NA,NA,NA,NA,3.84554738947886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.46547789346379,NA,NA,-2.90980178728516,NA,-2.80418935796238,NA,NA,NA,NA,NA,NA,3.68921395930587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.55024928390957,NA,NA,NA,NA,NA,NA,NA,NA,-0.774328210539367,NA,NA,NA,-0.807359640074362,NA,NA,NA,NA,NA,NA,NA,-1.0055359112655,NA,2.70748211419723,2.68451640330829,-0.8211221499034,-1.07911395792688,NA,NA,NA,-0.193642982775627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0849315066679,NA,NA
"STXBP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.69062557361004,NA,-2.09743177308422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.18559140246462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43229893503053,NA,NA,NA,NA,NA,NA,NA,1.86133344090767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.649179923887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02404479014448
"VPS72",NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.94707266097361,NA,-2.33001724665576,NA,-2.86096951242446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52309125658717,NA,NA,-0.839916116058243,NA,NA,NA,NA,NA,NA,-1.84748518760769,-1.59819099793232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.12596136297532,NA,NA,-1.80001612685716,NA,NA,NA,NA,NA,-1.71582834365894,NA,NA,1.89209280664818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.48604670333903,-3.18101362701916,NA,-3.12366484941195,2.4008870121473,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.30190016985702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29552695064103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.49198998737575,NA,NA,-3.94792940147073,1.42115747654424,NA,NA,NA,-2.37200020973941,NA,NA,NA,-1.79398062974698,-0.977846361903291,NA,NA,-0.84268280889216,NA,-2.36899260329429,NA,-1.85199103083004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HSD17B10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.24691384991271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.91800143288545,NA,NA,NA,2.12127601739816,NA,NA,NA,NA,-3.14618860298675,NA,NA,NA,NA,2.21662859205232,NA,NA,NA,-0.213984825003139,NA,NA,-1.01314498242714,-2.17341034013652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.28206813001614,2.42647850319888,NA,NA,-1.67737669926042,NA,NA,NA,NA,NA,4.9997372361199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18373363371247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.30611212814097,NA,NA,-2.55850940205886,NA,NA,NA,2.03981031596868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.98979767903667,NA,NA,NA,NA,NA,NA,NA,NA,4.98078157665915,-2.33638963561422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CDKN1A",-0.590047366291591,1.64313743625568,NA,NA,NA,NA,NA,NA,NA,-1.68396033157984,NA,NA,NA,NA,NA,NA,NA,NA,4.82296678179225,NA,-0.969309826459763,NA,NA,NA,NA,NA,-4.11026727111616,NA,1.15163649139703,NA,NA,NA,NA,NA,3.76880879427093,NA,NA,NA,NA,NA,-0.972129906488307,NA,NA,NA,-1.73009528759622,NA,NA,NA,NA,NA,1.71872430418887,1.99488465890174,NA,NA,NA,NA,NA,NA,NA,-2.24240171211982,NA,NA,NA,NA,1.41847215345142,NA,NA,NA,NA,NA,NA,NA,NA,4.73606320252184,6.29411444021173,NA,NA,0.384439081010007,NA,NA,NA,NA,NA,2.04246068762165,NA,NA,-1.91645306739279,NA,NA,-1.12474647998351,-1.48851562766176,NA,NA,NA,NA,NA,4.74841083523116,0.983376562059389,NA,-2.68084714957284,NA,NA,4.59508892900571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.19727026155355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.57257375321444,NA,NA,NA,NA,NA,NA,-3.19776719944818,NA,-0.23647447777252,NA,NA,-2.51545814604139,-2.06789734002343,-2.92713257484114,-3.46960864508048,-0.549406284288066,0.440460745259431,NA,2.2690673091081,NA,1.88530412926232,-2.04862900550242,0.796488469764494,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.05934981763474,NA,NA,NA,3.86109733550225,7.46097118427048,1.56582920333647,-1.76255169753623,NA,NA,NA,NA,NA,NA,NA,-1.96626039581511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.182470436284514,NA,-1.47186215312335,NA,NA,NA,NA,NA,0.894528388482303,NA,NA
"COL1A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SENP6",NA,NA,NA,NA,NA,NA,NA,NA,NA,6.31705571203752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.533357366033671,NA,NA,NA,1.19358914888151,NA,NA,NA,-1.97570644348503,NA,4.41120462330823,2.82019063481964,NA,NA,2.60337376270534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63284591364535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.49509843158498,2.6852975196847,1.96153424450888,NA,-1.31676563703224,NA,NA,2.08576864317619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.15923645182727,NA,NA,NA,6.15745087229955,-2.75853502198105,-1.91943633193226,-2.11529262493881,NA,NA,NA,NA,NA,NA,NA,NA,-2.89622134105973,-1.85845682013282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.03588551435438,-1.99501381576331,-0.789205032363559,-3.03662952423257,NA,NA,NA,NA,NA,1.87389250771379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0731168339369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.13966337834396,NA,NA,NA,NA,NA,NA,-4.05985906514914,-1.23243969125955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.755964152008488
"ACBD3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7401241762847,NA,NA,NA,-3.14446511919243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2741167242706,NA,NA,NA,NA,NA,NA,NA,NA,0.785743897923439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.55240470097513,NA,-3.45922453933757,NA,-1.77027837549066,2.381641769029,-0.841131900637608,NA,NA,NA,NA,NA,-4.3413210183473,2.46745085912525,NA,NA,NA,NA,NA,4.31216988259125,NA,NA,NA,-0.802340248954694,1.31658218107864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.03408662278434,NA,NA,NA,NA,NA,NA,NA,-1.55255916534882,NA,NA,NA,NA,NA,NA,NA,NA,-2.89957826473224,NA,NA,-1.37160449276604,-4.89384132567444,NA,-3.76150264351022,NA,5.35374438027424,NA,-4.34104342385507,-2.62592311197655,NA,NA,NA,NA,0.196393799202312,-0.866725428106034,NA,-2.49679764810425,0.616767805829356,NA,-0.822404577668674,NA,NA,-0.528387525852872,NA,NA,-2.62068932578002,3.62833480959673,NA,NA,0.962437914236593,NA,NA,NA,NA,NA,NA,NA,-1.31928099259981,NA,NA,NA,NA,NA,NA,NA,NA
"CSK",NA,NA,NA,-2.93674979041653,NA,NA,NA,NA,NA,3.2271900821738,NA,0.899998723594489,NA,-2.15968287093364,-0.179071026266912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194072621977669,NA,NA,NA,NA,NA,NA,3.30330101209242,NA,-2.3617332513289,-1.06265320700219,NA,1.1494524282889,NA,0.150404990599096,NA,NA,-1.11742582020249,1.06889641229896,NA,NA,1.44516672248622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.47982244562258,NA,NA,NA,NA,-1.672453719423,-3.22754055319573,2.42449508219734,2.28994582891256,NA,-1.92445451314784,-1.96906770509497,NA,NA,2.70635918350784,-2.21668185918917,-1.84472821998654,NA,NA,2.09587783126567,NA,NA,NA,NA,NA,NA,NA,1.91193042116425,-0.969047588071574,2.06686011555821,2.09253927265946,NA,NA,1.45380227858846,-1.38597452733001,NA,NA,-1.92307604783586,-2.63274245464313,NA,-0.53741299421891,NA,NA,3.1815496904229,NA,NA,2.6701203434342,1.40345707405715,2.05488145479068,NA,NA,1.86711062162171,NA,NA,1.55305164261088,-1.49082276295279,NA,NA,1.40189118974093,NA,NA,NA,NA,NA,NA,NA,-0.843880238341948,NA,-0.0994309532093729,NA,NA,NA,NA,NA,-1.57063214771908,1.74273018209342,NA,NA,NA,NA,NA,NA,1.96468355574222,0.611120729425759,NA,NA,NA,NA,-1.86826449864206,2.35575050550982,-1.52043126400212,2.01127286400984,1.5631747556291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.829084405805509,NA,NA,-2.72175040316392,-1.52835901593015,-2.50729595501741,NA,NA,NA,NA,-1.66903275450438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.39716602357881,NA,NA,NA,NA,NA,0.658136502588507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13468053359476,2.90435075262195,NA,NA
"CSNK1E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56502350626466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.690392274649369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.958089835926303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71539633962247,-0.902729070877112
"TOR1A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.66692059298076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRAM2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.85574047847772,NA,NA,NA,NA,NA,NA,-3.17905840904192,NA,NA,NA,NA,NA,2.0989969260519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4771548060324,NA,NA,NA,NA,NA,NA,1.59659431396012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0126127352912294,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.60931217006672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7048606390407,-1.47010100051416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.61952761443133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCEAL4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.939116072784484,NA,NA,-1.14840958411213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
